district,name,party,zip
7,"Fischbach, Michelle",Rep,56543
7,"Fischbach, Michelle",Rep,56544
7,"Fischbach, Michelle",Rep,56545
7,"Fischbach, Michelle",Rep,56546
7,"Fischbach, Michelle",Rep,56547
7,"Fischbach, Michelle",Rep,56548
7,"Fischbach, Michelle",Rep,56549
7,"Fischbach, Michelle",Rep,56550
7,"Fischbach, Michelle",Rep,56551
7,"Fischbach, Michelle",Rep,56552
7,"Fischbach, Michelle",Rep,56553
7,"Fischbach, Michelle",Rep,56554
7,"Fischbach, Michelle",Rep,56556
7,"Fischbach, Michelle",Rep,56557
7,"Fischbach, Michelle",Rep,56560
7,"Fischbach, Michelle",Rep,56562
7,"Fischbach, Michelle",Rep,56563
7,"Fischbach, Michelle",Rep,56565
7,"Fischbach, Michelle",Rep,56567
7,"Fischbach, Michelle",Rep,56568
7,"Fischbach, Michelle",Rep,56570
7,"Fischbach, Michelle",Rep,56571
7,"Fischbach, Michelle",Rep,56572
7,"Fischbach, Michelle",Rep,56573
7,"Fischbach, Michelle",Rep,56574
7,"Fischbach, Michelle",Rep,56575
7,"Fischbach, Michelle",Rep,56576
7,"Fischbach, Michelle",Rep,56577
7,"Fischbach, Michelle",Rep,56578
7,"Fischbach, Michelle",Rep,56579
7,"Fischbach, Michelle",Rep,56580
7,"Fischbach, Michelle",Rep,56581
7,"Fischbach, Michelle",Rep,56583
7,"Fischbach, Michelle",Rep,56584
7,"Fischbach, Michelle",Rep,56585
7,"Fischbach, Michelle",Rep,56586
7,"Fischbach, Michelle",Rep,56587
7,"Fischbach, Michelle",Rep,56588
7,"Fischbach, Michelle",Rep,56590
7,"Fischbach, Michelle",Rep,56592
7,"Fischbach, Michelle",Rep,56593
7,"Fischbach, Michelle",Rep,56594
7,"Fischbach, Michelle",Rep,56621
7,"Fischbach, Michelle",Rep,56644
7,"Fischbach, Michelle",Rep,56646
7,"Fischbach, Michelle",Rep,56651
7,"Fischbach, Michelle",Rep,56673
7,"Fischbach, Michelle",Rep,56684
7,"Fischbach, Michelle",Rep,56701
7,"Fischbach, Michelle",Rep,56710
7,"Fischbach, Michelle",Rep,56713
7,"Fischbach, Michelle",Rep,56714
7,"Fischbach, Michelle",Rep,56715
7,"Fischbach, Michelle",Rep,56716
7,"Fischbach, Michelle",Rep,56720
7,"Fischbach, Michelle",Rep,56721
7,"Fischbach, Michelle",Rep,56722
7,"Fischbach, Michelle",Rep,56723
7,"Fischbach, Michelle",Rep,56724
7,"Fischbach, Michelle",Rep,56725
7,"Fischbach, Michelle",Rep,56726
7,"Fischbach, Michelle",Rep,56727
7,"Fischbach, Michelle",Rep,56728
7,"Fischbach, Michelle",Rep,56729
7,"Fischbach, Michelle",Rep,56731
7,"Fischbach, Michelle",Rep,56732
7,"Fischbach, Michelle",Rep,56733
7,"Fischbach, Michelle",Rep,56734
7,"Fischbach, Michelle",Rep,56735
7,"Fischbach, Michelle",Rep,56736
7,"Fischbach, Michelle",Rep,56737
7,"Fischbach, Michelle",Rep,56738
7,"Fischbach, Michelle",Rep,56742
7,"Fischbach, Michelle",Rep,56744
7,"Fischbach, Michelle",Rep,56748
7,"Fischbach, Michelle",Rep,56750
7,"Fischbach, Michelle",Rep,56751
7,"Fischbach, Michelle",Rep,56754
7,"Fischbach, Michelle",Rep,56755
7,"Fischbach, Michelle",Rep,56756
7,"Fischbach, Michelle",Rep,56757
7,"Fischbach, Michelle",Rep,56758
7,"Fischbach, Michelle",Rep,56759
7,"Fischbach, Michelle",Rep,56760
7,"Fischbach, Michelle",Rep,56761
7,"Fischbach, Michelle",Rep,56762
7,"Fischbach, Michelle",Rep,56763
7,"Fischbach, Michelle",Rep,58225
7,"Fischbach, Michelle",Rep,
8,"Stauber, Pete",Rep,55006
8,"Stauber, Pete",Rep,55007
8,"Stauber, Pete",Rep,55008
8,"Stauber, Pete",Rep,55012
8,"Stauber, Pete",Rep,55013
8,"Stauber, Pete",Rep,55017
8,"Stauber, Pete",Rep,55025
8,"Stauber, Pete",Rep,55029
8,"Stauber, Pete",Rep,55030
8,"Stauber, Pete",Rep,55032
8,"Stauber, Pete",Rep,55036
8,"Stauber, Pete",Rep,55037
8,"Stauber, Pete",Rep,55038
8,"Stauber, Pete",Rep,55040
8,"Stauber, Pete",Rep,55045
8,"Stauber, Pete",Rep,55047
8,"Stauber, Pete",Rep,55051
8,"Stauber, Pete",Rep,55056
8,"Stauber, Pete",Rep,55063
8,"Stauber, Pete",Rep,55069
8,"Stauber, Pete",Rep,55070
8,"Stauber, Pete",Rep,55072
8,"Stauber, Pete",Rep,55073
8,"Stauber, Pete",Rep,55074
8,"Stauber, Pete",Rep,55079
8,"Stauber, Pete",Rep,55080
8,"Stauber, Pete",Rep,55082
8,"Stauber, Pete",Rep,55084
8,"Stauber, Pete",Rep,55092
8,"Stauber, Pete",Rep,55110
8,"Stauber, Pete",Rep,55371
8,"Stauber, Pete",Rep,55398
8,"Stauber, Pete",Rep,55601
8,"Stauber, Pete",Rep,55602
8,"Stauber, Pete",Rep,55603
8,"Stauber, Pete",Rep,55604
8,"Stauber, Pete",Rep,55605
8,"Stauber, Pete",Rep,55606
8,"Stauber, Pete",Rep,55607
8,"Stauber, Pete",Rep,55609
8,"Stauber, Pete",Rep,55612
8,"Stauber, Pete",Rep,55613
8,"Stauber, Pete",Rep,55614
8,"Stauber, Pete",Rep,55615
8,"Stauber, Pete",Rep,55616
8,"Stauber, Pete",Rep,55702
8,"Stauber, Pete",Rep,55703
8,"Stauber, Pete",Rep,55704
8,"Stauber, Pete",Rep,55705
8,"Stauber, Pete",Rep,55706
8,"Stauber, Pete",Rep,55707
8,"Stauber, Pete",Rep,55708
8,"Stauber, Pete",Rep,55709
8,"Stauber, Pete",Rep,55710
8,"Stauber, Pete",Rep,55711
8,"Stauber, Pete",Rep,55712
8,"Stauber, Pete",Rep,55713
8,"Stauber, Pete",Rep,55716
8,"Stauber, Pete",Rep,55717
8,"Stauber, Pete",Rep,55718
8,"Stauber, Pete",Rep,55719
8,"Stauber, Pete",Rep,55720
8,"Stauber, Pete",Rep,55721
8,"Stauber, Pete",Rep,55722
8,"Stauber, Pete",Rep,55723
8,"Stauber, Pete",Rep,55724
8,"Stauber, Pete",Rep,55725
8,"Stauber, Pete",Rep,55726
8,"Stauber, Pete",Rep,55731
8,"Stauber, Pete",Rep,55732
8,"Stauber, Pete",Rep,55733
