district,name,mcdname,mcd,pop
21B,Marj Fogelman,Kimball Township,27063664631,100
21B,Marj Fogelman,Kinbrae City,271052395534,10
21B,Marj Fogelman,La Crosse Township,27063664653,147
21B,Marj Fogelman,Lakefield City,270632395608,1735
21B,Marj Fogelman,Lakeside Township,27033664702,237
21B,Marj Fogelman,Long Lake Township,27165664819,339
21B,Marj Fogelman,Lorain Township,27105664825,301
21B,Marj Fogelman,Middletown Township,27063664965,215
21B,Marj Fogelman,Minneota Township,27063664990,223
21B,Marj Fogelman,Mountain Lake Township,27033665055,332
21B,Marj Fogelman,Nelson Township,27165665075,237
21B,Marj Fogelman,Odin City,271652395300,123
21B,Marj Fogelman,Odin Township,27165665200,165
21B,Marj Fogelman,Okabena City,270632395311,203
21B,Marj Fogelman,Ormsby City,270912396080,47
21B,Marj Fogelman,Ormsby City,271652396080,71
21B,Marj Fogelman,Petersburg Township,27063665289,220
21B,Marj Fogelman,Ransom Township,27105665379,203
21B,Marj Fogelman,Rost Township,27063665475,206
21B,Marj Fogelman,Round Lake City,271052396440,382
21B,Marj Fogelman,Round Lake Township,27063665479,144
21B,Marj Fogelman,Rushmore City,271052396451,365
21B,Marj Fogelman,Saint James City,271652396493,4788
21B,Marj Fogelman,Saint James Township,27165665514,253
21B,Marj Fogelman,Seward Township,27105665578,205
21B,Marj Fogelman,Sioux Valley Township,27063665622,198
21B,Marj Fogelman,Springfield Township,27033665671,118
21B,Marj Fogelman,Summit Lake Township,27105665737,290
21B,Marj Fogelman,Trimont City,270912397054,705
21B,Marj Fogelman,Weimer Township,27063665946,153
21B,Marj Fogelman,West Heron Lake Township,27063665965,130
21B,Marj Fogelman,Wilder City,270632397310,62
21B,Marj Fogelman,Windom City,270332397339,4798
21B,Marj Fogelman,Wisconsin Township,27063666032,213
21B,Marj Fogelman,Worthington City,271052397378,13955
21B,Marj Fogelman,Worthington Township,27105666053,306
22A,Bjorn Olson,Winnebago City Township,27043666023,171
22A,Bjorn Olson,Beauford Township,27013663534,376
22A,Bjorn Olson,Blue Earth City,270432394200,3174
22A,Bjorn Olson,Blue Earth City Township,27043663625,386
22A,Bjorn Olson,Center Creek Township,27091663773,217
22A,Bjorn Olson,Ceresco Township,27013663775,181
22A,Bjorn Olson,Ceylon City,270912393792,303
22A,Bjorn Olson,Danville Township,27013663924,226
22A,Bjorn Olson,Amboy City,270132393945,515
22A,Bjorn Olson,Decoria Township,27013663938,1146
22A,Bjorn Olson,Delavan City,270432394497,172
22A,Bjorn Olson,Delavan Township,27043663957,240
22A,Bjorn Olson,Dunnell City,270912394579,133
22A,Bjorn Olson,East Chain Township,27091664024,276
22A,Bjorn Olson,Antrim Township,27165663443,266
22A,Bjorn Olson,Fairmont City,270912394735,10487
22A,Bjorn Olson,Fairmont Township,27091664134,308
22A,Bjorn Olson,Fieldon Township,27165664164,207
22A,Bjorn Olson,Fraser Township,27091664220,271
22A,Bjorn Olson,Garden City Township,27013664243,844
22A,Bjorn Olson,Good Thunder City,270132394927,550
22A,Bjorn Olson,Granada City,270912394947,291
22A,Bjorn Olson,Jay Township,27091664576,230
22A,Bjorn Olson,Jo Daviess Township,27043664584,221
22A,Bjorn Olson,Judson Township,27013664590,33
22A,Bjorn Olson,Lake Belt Township,27091664662,190
22A,Bjorn Olson,Lake Crystal City,270132395588,2539
22A,Bjorn Olson,Lake Fremont Township,27091664674,155
22A,Bjorn Olson,La Salle City,271652395574,79
22A,Bjorn Olson,Lewisville City,271652395694,204
22A,Bjorn Olson,Lincoln Township,27013664785,205
22A,Bjorn Olson,Lyra Township,27013664851,304
22A,Bjorn Olson,Madelia City,271652395804,2396
22A,Bjorn Olson,Madelia Township,27165664869,305
22A,Bjorn Olson,Manyaska Township,27091664897,308
22A,Bjorn Olson,Mapleton City,270132395842,1710
22A,Bjorn Olson,Mapleton Township,27013664908,285
22A,Bjorn Olson,Medo Township,27013664950,321
22A,Bjorn Olson,Minnesota Lake City,270132395349,5
22A,Bjorn Olson,Nashville Township,27091665070,205
22A,Bjorn Olson,Northrop City,270912395269,214
22A,Bjorn Olson,Pemberton City,270132396175,229
22A,Bjorn Olson,Pilot Grove Township,27043665299,143
22A,Bjorn Olson,Pleasant Mound Township,27013665322,195
22A,Bjorn Olson,Pleasant Prairie Township,27091665323,228
22A,Bjorn Olson,Prescott Township,27043665353,185
22A,Bjorn Olson,Rapidan Township,27013665380,1051
22A,Bjorn Olson,Riverdale Township,27165665424,283
22A,Bjorn Olson,Rolling Green Township,27091665447,250
22A,Bjorn Olson,Rosendale Township,27165665467,273
22A,Bjorn Olson,Rutland Township,27091665495,375
22A,Bjorn Olson,Shelby Township,27013665586,266
22A,Bjorn Olson,Sherburn City,270912395873,1058
22A,Bjorn Olson,Silver Lake Township,27091665616,457
22A,Bjorn Olson,South Bend Township,27013665644,1581
22A,Bjorn Olson,South Branch Township,27165665645,249
22A,Bjorn Olson,Sterling Township,27013665707,244
22A,Bjorn Olson,Tenhassen Township,27091665772,233
22A,Bjorn Olson,Truman City,270912397066,1092
22A,Bjorn Olson,Vernon Center City,270132397130,328
22A,Bjorn Olson,Vernon Center Township,27013665864,250
22A,Bjorn Olson,Verona Township,27043665865,323
22A,Bjorn Olson,Waverly Township,27091665940,201
22A,Bjorn Olson,Welcome City,270912397244,694
22A,Bjorn Olson,Westford Township,27091665964,255
22A,Bjorn Olson,Winnebago City,270432397347,1391
22B,Brian H. Pfarr,Kilkenny Township,27079664630,362
22B,Brian H. Pfarr,Cleveland City,270792393560,747
22B,Brian H. Pfarr,Belle Plaine City,271392394113,7388
22B,Brian H. Pfarr,Belle Plaine Township,27139663556,870
22B,Brian H. Pfarr,Blakeley Township,27139663612,408
22B,Brian H. Pfarr,Cleveland Township,27079663821,706
22B,Brian H. Pfarr,Cordova Township,27079663869,496
22B,Brian H. Pfarr,Derrynane Township,27079663969,532
22B,Brian H. Pfarr,Elysian City,270792394684,701
22B,Brian H. Pfarr,Elysian Township,27079664092,1020
22B,Brian H. Pfarr,Erin Township,27131664108,836
22B,Brian H. Pfarr,Heidelberg City,270792394346,137
22B,Brian H. Pfarr,Jamestown Township,27013664571,679
22B,Brian H. Pfarr,Kasota Township,27079664601,1102
22B,Brian H. Pfarr,Kilkenny City,270792395528,148
22B,Brian H. Pfarr,Lanesburgh Township,27079664722,1993
22B,Brian H. Pfarr,Le Center City,270792395652,2517
22B,Brian H. Pfarr,Le Ray Township,27013664760,743
22B,Brian H. Pfarr,Le Sueur City,270792395659,4213
22B,Brian H. Pfarr,Lexington Township,27079664773,756
22B,Brian H. Pfarr,Madison Lake City,270132395811,1258
22B,Brian H. Pfarr,Mankato Township,27013664891,960
22B,Brian H. Pfarr,McPherson Township,27013664865,424
22B,Brian H. Pfarr,Montgomery City,270792395381,3249
22B,Brian H. Pfarr,Montgomery Township,27079665013,707
22B,Brian H. Pfarr,New Prague City,270792395211,3460
22B,Brian H. Pfarr,Ottawa Township,27079665238,287
22B,Brian H. Pfarr,Saint Clair City,270132396480,750
22B,Brian H. Pfarr,Saint Lawrence Township,27139665519,492
22B,Brian H. Pfarr,Sharon Township,27079665584,639
22B,Brian H. Pfarr,Tyrone Township,27079665833,511
22B,Brian H. Pfarr,Washington Township,27079665923,782
22B,Brian H. Pfarr,Waterville City,270792397212,1750
22B,Brian H. Pfarr,Waterville Township,27079665933,674
23A,Peggy Bennett,Albert Lea City,270472393902,18485
23A,Peggy Bennett,Albert Lea Township,27047663402,609
23A,Peggy Bennett,Alden City,270472393910,583
23A,Peggy Bennett,Alden Township,27047663408,283
23A,Peggy Bennett,Aurora Township,27147663481,528
23A,Peggy Bennett,Bancroft Township,27047663501,792
23A,Peggy Bennett,Barber Township,27043663504,248
23A,Peggy Bennett,Bath Township,27047663520,401
23A,Peggy Bennett,Berlin Township,27147663575,506
23A,Peggy Bennett,Bricelyn City,270432393414,348
23A,Peggy Bennett,Brush Creek Township,27043663692,188
23A,Peggy Bennett,Byron Township,27161663722,216
23A,Peggy Bennett,Carlston Township,27047663753,302
23A,Peggy Bennett,Clarks Grove City,270472393539,694
23A,Peggy Bennett,Clark Township,27043663808,256
23A,Peggy Bennett,Conger City,270472393619,153
23A,Peggy Bennett,Dunbar Township,27043664008,255
23A,Peggy Bennett,Easton City,270432394609,177
23A,Peggy Bennett,Ellendale City,271472394661,676
23A,Peggy Bennett,Elmore City,270432394675,549
23A,Peggy Bennett,Elmore Township,27043664087,166
23A,Peggy Bennett,Emerald Township,27043664095,210
23A,Peggy Bennett,Emmons City,270472394691,367
23A,Peggy Bennett,Foster Township,27043664206,249
23A,Peggy Bennett,Freeborn City,270472394819,240
23A,Peggy Bennett,Freeborn Township,27047664224,257
23A,Peggy Bennett,Freedom Township,27161664225,336
23A,Peggy Bennett,Freeman Township,27047664227,441
23A,Peggy Bennett,Frost City,270432394830,216
23A,Peggy Bennett,Geneva City,270472394876,508
23A,Peggy Bennett,Geneva Township,27047664255,437
23A,Peggy Bennett,Glenville City,270472394914,568
23A,Peggy Bennett,Hartland City,270472394311,321
23A,Peggy Bennett,Hartland Township,27047664407,253
23A,Peggy Bennett,Hollandale City,270472394402,308
23A,Peggy Bennett,Kiester City,270432395527,488
23A,Peggy Bennett,Kiester Township,27043664627,211
23A,Peggy Bennett,Lemond Township,27147664751,503
23A,Peggy Bennett,Lura Township,27043664838,158
23A,Peggy Bennett,Manchester City,270472395825,52
23A,Peggy Bennett,Manchester Township,27047664886,423
23A,Peggy Bennett,Mansfield Township,27047664892,225
23A,Peggy Bennett,Minnesota Lake City,270432395349,656
23A,Peggy Bennett,Minnesota Lake Township,27043664995,170
23A,Peggy Bennett,New Richland City,271612395213,1229
23A,Peggy Bennett,New Richland Township,27161665110,426
23A,Peggy Bennett,Nunda Township,27047665184,309
23A,Peggy Bennett,Otisco Township,27161665235,544
23A,Peggy Bennett,Pickerel Lake Township,27047665291,643
23A,Peggy Bennett,Riceland Township,27047665408,428
23A,Peggy Bennett,Rome Township,27043665451,122
23A,Peggy Bennett,Seely Township,27043665575,164
23A,Peggy Bennett,Somerset Township,27147665643,733
23A,Peggy Bennett,Summit Township,27147665736,433
23A,Peggy Bennett,Twin Lakes City,270472397072,134
23A,Peggy Bennett,Vivian Township,27161665880,229
23A,Peggy Bennett,Waldorf City,271612397171,201
23A,Peggy Bennett,Walnut Lake Township,27043665903,205
23A,Peggy Bennett,Walters City,270432397184,69
23A,Peggy Bennett,Wells City,270432397249,2410
23A,Peggy Bennett,Wilton Township,27161666011,381
23B,Patricia Mueller,Adams Township,27099663380,443
23B,Patricia Mueller,Adams City,270992393881,683
23B,Patricia Mueller,Austin City,270992394037,26169
23B,Patricia Mueller,Austin Township,27099663483,888
23B,Patricia Mueller,Blooming Prairie City,271472394195,1974
23B,Patricia Mueller,Blooming Prairie Township,27147663620,397
23B,Patricia Mueller,Brownsdale City,270992393440,638
23B,Patricia Mueller,Clayton Township,27099663812,169
23B,Patricia Mueller,Dexter City,270992394528,324
23B,Patricia Mueller,Dexter Township,27099663977,252
23B,Patricia Mueller,Elkton City,270992394660,130
23B,Patricia Mueller,Grand Meadow City,270992394951,1127
23B,Patricia Mueller,Grand Meadow Township,27099664315,337
23B,Patricia Mueller,Hayward City,270472394338,252
23B,Patricia Mueller,Hayward Township,27047664429,339
23B,Patricia Mueller,Lansing Township,27099664726,904
23B,Patricia Mueller,Lodi Township,27099664810,235
23B,Patricia Mueller,London Township,27047664813,291
23B,Patricia Mueller,Lyle City,270992395790,522
23B,Patricia Mueller,Lyle Township,27099664844,369
23B,Patricia Mueller,Mapleview City,270992395845,144
23B,Patricia Mueller,Marshall Township,27099664918,315
23B,Patricia Mueller,Moscow Township,27047665045,538
23B,Patricia Mueller,Myrtle City,270472395145,47
23B,Patricia Mueller,Nevada Township,27099665084,342
23B,Patricia Mueller,Newry Township,27047665111,466
23B,Patricia Mueller,Oakland Township,27047665188,357
23B,Patricia Mueller,Pleasant Valley Township,27099665324,288
23B,Patricia Mueller,Red Rock Township,27099665388,718
23B,Patricia Mueller,Rose Creek City,270992396427,397
23B,Patricia Mueller,Sargeant City,270992396537,63
23B,Patricia Mueller,Sargeant Township,27099665555,291
23B,Patricia Mueller,Shell Rock Township,27047665590,389
23B,Patricia Mueller,Taopi City,270992396030,61
23B,Patricia Mueller,Udolpho Township,27099665834,415
23B,Patricia Mueller,Waltham City,270992397185,164
23B,Patricia Mueller,Waltham Township,27099665907,358
23B,Patricia Mueller,Windom Township,27099666015,520
24A,Duane Quam,Ashland Township,27039663467,308
24A,Duane Quam,Byron City,270392393488,0
24A,Duane Quam,Byron City,271092393488,6293
24A,Duane Quam,Canisteo Township,27039663740,649
24A,Duane Quam,Claremont City,270392393531,513
24A,Duane Quam,Claremont Township,27039663805,423
24A,Duane Quam,Concord Township,27039663861,561
24A,Duane Quam,Dodge Center City,270392394540,2815
24A,Duane Quam,Ellington Township,27039664074,211
24A,Duane Quam,Hayfield City,270392394334,1364
24A,Duane Quam,Hayfield Township,27039664425,483
24A,Duane Quam,High Forest Township,27109664468,1052
24A,Duane Quam,Kalmar Township,27109664593,1136
24A,Duane Quam,Kasson City,270392395495,6804
24A,Duane Quam,Mantorville City,270392395837,1111
24A,Duane Quam,Mantorville Township,27039664895,1874
24A,Duane Quam,Milton Township,27039664981,743
24A,Duane Quam,Ripley Township,27039665421,179
24A,Duane Quam,Rochester City,271092396395,4223
24A,Duane Quam,Rochester Township,27109665431,356
24A,Duane Quam,Rock Dell Township,27109665434,681
24A,Duane Quam,Salem Township,27109665538,1094
24A,Duane Quam,Stewartville City,271092395968,6598
24A,Duane Quam,Vernon Township,27039665862,665
24A,Duane Quam,Wasioja Township,27039665925,879
24A,Duane Quam,West Concord City,270392397265,861
24A,Duane Quam,Westfield Township,27039663374,424
24B,Tina Liebling,Cascade Township,27109663760,318
24B,Tina Liebling,Marion Township,27109664916,26
24B,Tina Liebling,Rochester City,271092396395,40246
24B,Tina Liebling,Rochester Township,27109665431,1732
25A,Kim Hicks,Cascade Township,27109663760,2519
25A,Kim Hicks,Haverhill Township,27109664417,1498
25A,Kim Hicks,Oronoco City,271092396082,1805
25A,Kim Hicks,Oronoco Township,27109665217,2455
25A,Kim Hicks,Rochester City,271092396395,34592
25B,Andrew Smith,Rochester City,271092396395,42321
26A,Gene Pelowski Jr.,Dakota City,271692393705,295
26A,Gene Pelowski Jr.,Dresbach Township,27169664001,410
26A,Gene Pelowski Jr.,Fremont Township,27169664229,314
26A,Gene Pelowski Jr.,Goodview City,271692394931,4155
26A,Gene Pelowski Jr.,Hart Township,27169664403,300
26A,Gene Pelowski Jr.,Hillsdale Township,27169664481,771
26A,Gene Pelowski Jr.,Homer Township,27169664514,1298
26A,Gene Pelowski Jr.,La Crescent City,271692395562,51
26A,Gene Pelowski Jr.,Lewiston City,271692395692,1533
26A,Gene Pelowski Jr.,Minnesota City City,27169664992,202
26A,Gene Pelowski Jr.,New Hartford Township,27169665096,811
26A,Gene Pelowski Jr.,Pleasant Hill Township,27169665320,533
26A,Gene Pelowski Jr.,Richmond Township,27169665416,636
26A,Gene Pelowski Jr.,Rollingstone City,271692396421,678
26A,Gene Pelowski Jr.,Rollingstone Township,27169665449,770
26A,Gene Pelowski Jr.,Stockton City,271692395971,809
26A,Gene Pelowski Jr.,Utica Township,27169665846,574
26A,Gene Pelowski Jr.,Warren Township,27169665917,586
26A,Gene Pelowski Jr.,Wilson Township,27169666009,1176
26A,Gene Pelowski Jr.,Winona City,271692397348,25920
26A,Gene Pelowski Jr.,Wiscoy Township,27169666033,347
26B,Gregory M. Davids,Amherst Township,27045663428,409
26B,Gregory M. Davids,Arendahl Township,27045663454,303
26B,Gregory M. Davids,Beaver Township,27045663537,209
26B,Gregory M. Davids,Bennington Township,27099663568,149
26B,Gregory M. Davids,Black Hammer Township,27055663608,272
26B,Gregory M. Davids,Bloomfield Township,27045663617,381
26B,Gregory M. Davids,Bristol Township,27045663668,421
26B,Gregory M. Davids,Brownsville City,270552393441,566
26B,Gregory M. Davids,Brownsville Township,27055663686,413
26B,Gregory M. Davids,Caledonia City,270552393493,2847
26B,Gregory M. Davids,Caledonia Township,27055663725,637
26B,Gregory M. Davids,Canton City,270452393733,310
26B,Gregory M. Davids,Canton Township,27045663747,653
26B,Gregory M. Davids,Carimona Township,27045663749,285
26B,Gregory M. Davids,Carrolton Township,27045663756,379
26B,Gregory M. Davids,Chatfield City,270452393810,1814
26B,Gregory M. Davids,Chatfield Township,27045663787,543
26B,Gregory M. Davids,Crooked Creek Township,27055663890,252
26B,Gregory M. Davids,Eitzen City,270552394630,279
26B,Gregory M. Davids,Fillmore Township,27045664166,479
26B,Gregory M. Davids,Forestville Township,27045664197,365
26B,Gregory M. Davids,Fountain City,270452394801,409
26B,Gregory M. Davids,Fountain Township,27045664208,301
26B,Gregory M. Davids,Frankford Township,27099664215,385
26B,Gregory M. Davids,Harmony City,270452394299,1043
26B,Gregory M. Davids,Harmony Township,27045664399,391
26B,Gregory M. Davids,Hokah City,270552394395,553
26B,Gregory M. Davids,Hokah Township,27055664493,441
26B,Gregory M. Davids,Holt Township,27045664506,239
26B,Gregory M. Davids,Houston City,270552394425,997
26B,Gregory M. Davids,Houston Township,27055664522,394
26B,Gregory M. Davids,Jefferson Township,27055664578,130
26B,Gregory M. Davids,Jordan Township,27045664588,381
26B,Gregory M. Davids,La Crescent City,270552395562,5231
26B,Gregory M. Davids,La Crescent Township,27055664652,1112
26B,Gregory M. Davids,Lanesboro City,270452395628,724
26B,Gregory M. Davids,Le Roy City,270992395657,957
26B,Gregory M. Davids,Le Roy Township,27099664762,342
26B,Gregory M. Davids,Mabel City,270452395796,716
26B,Gregory M. Davids,Mayville Township,27055664937,366
26B,Gregory M. Davids,Money Creek Township,27055665008,578
26B,Gregory M. Davids,Mound Prairie Township,27055665051,570
26B,Gregory M. Davids,Newburg Township,27045665091,437
26B,Gregory M. Davids,Norway Township,27045665178,370
26B,Gregory M. Davids,Ostrander City,270452396101,174
26B,Gregory M. Davids,Peterson City,270452396194,234
26B,Gregory M. Davids,Pilot Mound Township,27045665300,368
26B,Gregory M. Davids,Preble Township,27045665352,208
26B,Gregory M. Davids,Preston City,270452396272,1322
26B,Gregory M. Davids,Preston Township,27045665355,370
26B,Gregory M. Davids,Racine City,270992396304,458
26B,Gregory M. Davids,Racine Township,27099665371,472
26B,Gregory M. Davids,Rushford City,270452396449,1860
26B,Gregory M. Davids,Rushford Village City,270452396450,790
26B,Gregory M. Davids,Sheldon Township,27055665587,300
26B,Gregory M. Davids,Spring Grove City,270552395931,1256
26B,Gregory M. Davids,Spring Grove Township,27055665673,343
26B,Gregory M. Davids,Spring Valley City,270452395937,2447
26B,Gregory M. Davids,Spring Valley Township,27045665682,545
26B,Gregory M. Davids,Sumner Township,27045665738,482
26B,Gregory M. Davids,Union Township,27055665839,324
26B,Gregory M. Davids,Whalan City,270452397290,67
26B,Gregory M. Davids,Wilmington Township,27055666005,427
26B,Gregory M. Davids,Winnebago Township,27055666022,227
26B,Gregory M. Davids,Wykoff City,270452397385,432
26B,Gregory M. Davids,York Township,27045666067,367
26B,Gregory M. Davids,Yucatan Township,27055666070,328
27A,Shane Mekeland,Santiago Township,27141665552,1846
27A,Shane Mekeland,Becker City,271412394103,4877
27A,Shane Mekeland,Becker Township,27141663546,5496
27A,Shane Mekeland,Big Lake City,271412394164,11686
27A,Shane Mekeland,Big Lake Township,27141663589,7924
27A,Shane Mekeland,Clear Lake City,271412393550,641
27A,Shane Mekeland,Clear Lake Township,27141663816,1675
27A,Shane Mekeland,Haven Township,27141664416,2479
27A,Shane Mekeland,Orrock Township,27141665219,3544
27A,Shane Mekeland,Palmer Township,27141665250,2517
27B,Kurt Daudt,Bethel City,270032394156,476
27B,Kurt Daudt,Blue Hill Township,27141663626,2507
27B,Kurt Daudt,Greenbush Township,27095664336,1299
27B,Kurt Daudt,Livonia Township,27141664808,6174
27B,Kurt Daudt,Princeton City,270952396279,4766
27B,Kurt Daudt,Princeton City,271412396279,53
27B,Kurt Daudt,Baldwin Township,27141663496,7104
27B,Kurt Daudt,Princeton Township,27095665358,2228
27B,Kurt Daudt,Saint Francis City,270032396487,8142
27B,Kurt Daudt,Saint Francis City,270592396487,0
27B,Kurt Daudt,Spencer Brook Township,27059665662,1670
27B,Kurt Daudt,Stanford Township,27059665693,2299
27B,Kurt Daudt,Zimmerman City,271412397401,6189
28A,Brian Johnson,Bradford Township,27059663646,3427
28A,Brian Johnson,Braham City,270592394236,1781
28A,Brian Johnson,Cambridge City,270592393505,9630
28A,Brian Johnson,Cambridge Township,27059663730,2495
28A,Brian Johnson,Fish Lake Township,27025664172,2193
28A,Brian Johnson,Harris City,270252394302,1111
28A,Brian Johnson,Isanti City,270592395443,6804
28A,Brian Johnson,Isanti Township,27059664560,2243
28A,Brian Johnson,Maple Ridge Township,27059664906,715
28A,Brian Johnson,North Branch City,270252395250,5134
28A,Brian Johnson,North Branch Township,27059665145,1718
28A,Brian Johnson,Oxford Township,27059665246,989
28A,Brian Johnson,Springvale Township,27059665680,1560
28A,Brian Johnson,Stanchfield Township,27059665692,1156
28A,Brian Johnson,Wyanett Township,27059666060,1755
28B,Anne Neu Brindley,Amador Township,27025663425,842
28B,Anne Neu Brindley,Center City City,27025663772,629
28B,Anne Neu Brindley,Chisago City City,27025663797,5564
28B,Anne Neu Brindley,Chisago Lake Township,27025663798,4812
28B,Anne Neu Brindley,Franconia Township,27025664214,1713
28B,Anne Neu Brindley,Lent Township,27025664753,2962
28B,Anne Neu Brindley,Lindstrom City,270252395717,4888
28B,Anne Neu Brindley,North Branch City,270252395250,5653
28B,Anne Neu Brindley,Shafer City,270252395853,1142
28B,Anne Neu Brindley,Shafer Township,27025665580,1131
28B,Anne Neu Brindley,Stacy City,270252395946,1703
28B,Anne Neu Brindley,Sunrise Township,27025665745,2107
28B,Anne Neu Brindley,Taylors Falls City,270252396034,1055
28B,Anne Neu Brindley,Wyoming City,270252397388,8032
29A,Joseph McDonald,Albion Township,27171663405,1264
29A,Joseph McDonald,Annandale City,271712393962,3330
29A,Joseph McDonald,Chatham Township,27171663788,1306
29A,Joseph McDonald,Clearwater City,271712393554,1918
29A,Joseph McDonald,Clearwater Township,27171663818,1372
29A,Joseph McDonald,Corinna Township,27171663870,2540
29A,Joseph McDonald,Delano City,271712394495,6373
29A,Joseph McDonald,Franklin Township,27171664219,2997
29A,Joseph McDonald,French Lake Township,27171664231,1213
29A,Joseph McDonald,Howard Lake City,271712394430,1930
29A,Joseph McDonald,Kingston City,270932395538,184
29A,Joseph McDonald,Kingston Township,27093664639,1258
29A,Joseph McDonald,Marysville Township,27171664927,2020
29A,Joseph McDonald,Middleville Township,27171664966,1009
29A,Joseph McDonald,Montrose City,271712395389,3775
29A,Joseph McDonald,Rockford City,270532396406,455
29A,Joseph McDonald,Rockford City,271712396406,4045
29A,Joseph McDonald,Rockford Township,27171665436,54
29A,Joseph McDonald,South Haven City,271712395915,185
29A,Joseph McDonald,Southside Township,27171665656,1526
29A,Joseph McDonald,Victor Township,27171665868,1194
29A,Joseph McDonald,Waverly City,271712397226,1900
29A,Joseph McDonald,Woodland Township,27171666043,1153
29B,Marion O'Neill,Buffalo City,271712393453,16168
29B,Marion O'Neill,Buffalo Township,27171663696,1883
29B,Marion O'Neill,Chatham Township,27171663788,56
29B,Marion O'Neill,Maple Lake City,271712395840,2159
29B,Marion O'Neill,Maple Lake Township,27171664903,2144
29B,Marion O'Neill,Monticello City,271712395385,14461
29B,Marion O'Neill,Monticello Township,27171665015,3303
29B,Marion O'Neill,Silver Creek Township,27171665614,2559
30A,Walter Hudson,Albertville City,271712393904,7896
30A,Walter Hudson,Hanover City,270532394288,666
30A,Walter Hudson,Hanover City,271712394288,2875
30A,Walter Hudson,Otsego City,271712396105,9970
30A,Walter Hudson,Rockford Township,27171665436,3324
30A,Walter Hudson,Saint Michael City,271712396509,18235
30B,Paul Novotny,Elk River City,271412394650,25835
30B,Paul Novotny,Nowthen City,270032437910,4536
30B,Paul Novotny,Oak Grove City,270032395282,2434
30B,Paul Novotny,Otsego City,271712396105,9996
31A,Harry Niska,Andover City,270032393954,15250
31A,Harry Niska,Ramsey City,270032396311,27646
31B,Peggy Scott,Andover City,270032393954,10106
31B,Peggy Scott,Athens Township,27059663470,2112
31B,Peggy Scott,East Bethel City,270032394596,11786
31B,Peggy Scott,Ham Lake City,270032394273,7134
31B,Peggy Scott,Linwood Township,27003664793,5334
31B,Peggy Scott,Oak Grove City,270032395282,6495
32A,Nolan West,Blaine City,270032394183,29494
32A,Nolan West,Columbus City,270032393610,4159
32A,Nolan West,Ham Lake City,270032394273,9330
32B,Matt Norris,Blaine City,270032394183,40728
32B,Matt Norris,Lexington City,270032395696,2248
33A,Patti Anderson,Dellwood City,271632394503,1167
33A,Patti Anderson,Forest Lake City,271632394789,15736
33A,Patti Anderson,Grant City,271632394963,1385
33A,Patti Anderson,Hugo City,271632394440,15766
33A,Patti Anderson,Mahtomedi City,271632395818,8149
33A,Patti Anderson,Willernie City,271632397314,504
33B,Josiah Hill,Bayport City,271632394090,4024
33B,Josiah Hill,Forest Lake City,271632394789,4875
33B,Josiah Hill,Marine on Saint Croix City,271632395007,664
33B,Josiah Hill,May Township,27163664932,2670
33B,Josiah Hill,Oak Park Heights City,271632395285,4839
33B,Josiah Hill,Scandia City,271632396548,3984
33B,Josiah Hill,Stillwater City,271632395969,19420
33B,Josiah Hill,Stillwater Township,27163665712,1859
34A,Danny Nadeau,Champlin City,270532393797,21612
34A,Danny Nadeau,Dayton City,270532394471,7212
34A,Danny Nadeau,Dayton City,271712394471,50
34A,Danny Nadeau,Rogers City,270532396415,13295
34B,Melissa Hortman,Brooklyn Park City,270532393429,37205
34B,Melissa Hortman,Champlin City,270532393797,2307
34B,Melissa Hortman,Coon Rapids City,270032393628,3357
35A,Zack Stephenson,Anoka City,270032393964,17921
35A,Zack Stephenson,Coon Rapids City,270032393628,24970
35B,Jerry Newton,Andover City,270032393954,7245
35B,Jerry Newton,Coon Rapids City,270032393628,35272
36A,Elliott Engen,Centerville City,270032393784,3896
36A,Elliott Engen,Circle Pines City,270032393526,5025
36A,Elliott Engen,Lino Lakes City,270032395725,21399
36A,Elliott Engen,North Oaks City,271232395259,5272
36A,Elliott Engen,White Bear Township,27123665981,7356
36B,Brion Curran,Birchwood Village City,271632394171,863
36B,Brion Curran,Gem Lake City,271232394871,528
36B,Brion Curran,Vadnais Heights City,271232397106,12912
36B,Brion Curran,White Bear Lake City,271232397299,24486
36B,Brion Curran,White Bear Lake City,271632397299,397
36B,Brion Curran,White Bear Township,27123665981,3693
37A,Kristin Robbins,Corcoran City,270532393634,6193
37A,Kristin Robbins,Greenfield City,270532394988,2903
37A,Kristin Robbins,Independence City,270532395420,3755
37A,Kristin Robbins,Loretto City,270532395764,646
37A,Kristin Robbins,Maple Grove City,270532395838,20774
37A,Kristin Robbins,Maple Plain City,270532395841,1743
37A,Kristin Robbins,Medina City,270532395084,6837
37B,Kristin Bahner,Maple Grove City,270532395838,42986
38A,Mike Nelson,Brooklyn Park City,270532393429,40172
38A,Mike Nelson,Osseo City,270532396098,2688
38B,Samantha Vang,Brooklyn Center City,270532393428,33782
38B,Samantha Vang,Brooklyn Park City,270532393429,9101
39A,Erin Koegel,Columbia Heights City,270032393607,4619
39A,Erin Koegel,Fridley City,270032394826,29590
39A,Erin Koegel,Hilltop City,270032394389,958
39A,Erin Koegel,Spring Lake Park City,270032395934,6983
39A,Erin Koegel,Spring Lake Park City,271232395934,205
39B,Sandra Feist,Columbia Heights City,270032393607,17354
39B,Sandra Feist,New Brighton City,271232395187,15642
39B,Sandra Feist,Saint Anthony City,270532396471,5612
