district,name,mcdname,mcd,pop
01A,"Burkel, John",Laona Township,2713535594,543
01A,"Burkel, John",Arveson Township,2706902386,96
01A,"Burkel, John",Augsburg Township,2708902764,74
01A,"Burkel, John",Badger City,2713503160,375
01A,"Burkel, John",Barnett Township,2713503610,139
01A,"Burkel, John",Agder Township,2708900388,109
01A,"Burkel, John",Barto Township,2713503808,138
01A,"Burkel, John",Beaver Township,2713504420,107
01A,"Burkel, John",Alvarado City,2708901252,363
01A,"Burkel, John",Alma Township,2708901072,88
01A,"Burkel, John",Big Woods Township,2708905842,53
01A,"Burkel, John",Bloomer Township,2708906535,89
01A,"Burkel, John",Boxville Township,2708907120,39
01A,"Burkel, John",Cannon Township,2706909676,20
01A,"Burkel, John",Caribou Township,2706909874,48
01A,"Burkel, John",Cedarbend Township,2713510414,221
01A,"Burkel, John",Cedar Township,2708910360,86
01A,"Burkel, John",Clow Township,2706912340,46
01A,"Burkel, John",Como Township,2708912808,39
01A,"Burkel, John",Comstock Township,2708912880,105
01A,"Burkel, John",Davis Township,2706914950,30
01A,"Burkel, John",Deer Township,2713515166,105
01A,"Burkel, John",Deerwood Township,2706915382,153
01A,"Burkel, John",Dewey Township,2713515868,122
01A,"Burkel, John",Dieter Township,2713515958,148
01A,"Burkel, John",Donaldson City,2706916030,42
01A,"Burkel, John",Donnelly Township,2708916066,19
01A,"Burkel, John",Eagle Point Township,2708917414,17
01A,"Burkel, John",East Park Township,2708917756,23
01A,"Burkel, John",East Valley Township,2708917864,43
01A,"Burkel, John",Eckvoll Township,2708917972,77
01A,"Burkel, John",Enstrom Township,2713519466,455
01A,"Burkel, John",Espelie Township,2708919736,39
01A,"Burkel, John",Excel Township,2708920060,300
01A,"Burkel, John",Falun Township,2713520492,251
01A,"Burkel, John",Foldahl Township,2708921500,62
01A,"Burkel, John",Fork Township,2708921878,10
01A,"Burkel, John",Golden Valley Township,2713524326,189
01A,"Burkel, John",Grand Plain Township,2708925046,55
01A,"Burkel, John",Granville Township,2706925370,83
01A,"Burkel, John",Greenbush City,2713525604,719
01A,"Burkel, John",Grimstad Township,2713526036,146
01A,"Burkel, John",Grygla City,2708926216,221
01A,"Burkel, John",Hallock City,2706926576,981
01A,"Burkel, John",Hallock Township,2706926594,104
01A,"Burkel, John",Halma City,2706926612,61
01A,"Burkel, John",Hampden Township,2706926846,38
01A,"Burkel, John",Hazelton Township,2706928070,104
01A,"Burkel, John",Hereim Township,2713528628,228
01A,"Burkel, John",Hill Township,2706929078,15
01A,"Burkel, John",Holt City,2708929870,88
01A,"Burkel, John",Holt Township,2708929888,132
01A,"Burkel, John",Humboldt City,2706930446,45
01A,"Burkel, John",Huntly Township,2708930572,77
01A,"Burkel, John",Huss Township,2713530626,120
01A,"Burkel, John",Jadis Township,2713531634,568
01A,"Burkel, John",Jupiter Township,2706932228,111
01A,"Burkel, John",Karlstad City,2706932444,760
01A,"Burkel, John",Kennedy City,2706932732,193
01A,"Burkel, John",Lake Bronson City,2706934136,229
01A,"Burkel, John",Lake Township,2713534010,2090
01A,"Burkel, John",Lancaster City,2706935378,340
01A,"Burkel, John",Argyle City,2708902134,639
01A,"Burkel, John",Lincoln Township,2708937142,117
01A,"Burkel, John",Lind Township,2713537196,56
01A,"Burkel, John",Linsell Township,2708937340,29
01A,"Burkel, John",Malung Township,2713539644,438
01A,"Burkel, John",Marsh Grove Township,2708940778,143
01A,"Burkel, John",McCrea Township,2708938942,241
01A,"Burkel, John",McKinley Township,2706939112,38
01A,"Burkel, John",Mickinock Township,2713541894,301
01A,"Burkel, John",Middle River City,2708941912,303
01A,"Burkel, John",Middle River Township,2708941930,78
01A,"Burkel, John",Moose River Township,2708944026,25
01A,"Burkel, John",Moose Township,2713543900,114
01A,"Burkel, John",Moranville Township,2713544080,887
01A,"Burkel, John",Moylan Township,2708944692,98
01A,"Burkel, John",Nelson Park Township,2708945142,125
01A,"Burkel, John",Nereson Township,2713545178,58
01A,"Burkel, John",Newfolden City,2708945520,368
01A,"Burkel, John",New Folden Township,2708945538,230
01A,"Burkel, John",New Maine Township,2708945718,199
01A,"Burkel, John",New Solum Township,2708945970,325
01A,"Burkel, John",Norden Township,2711346510,379
01A,"Burkel, John",North Roseau Unorganized,2713547216,139
01A,"Burkel, John",North Township,2711346762,708
01A,"Burkel, John",Northwest Roseau Unorganized,2713547357,25
01A,"Burkel, John",Norway Township,2706947410,91
01A,"Burkel, John",Numedal Township,2711347590,90
01A,"Burkel, John",Oak Park Township,2708947878,131
01A,"Burkel, John",Oslo City,2708948976,330
01A,"Burkel, John",Palmville Township,2713549588,39
01A,"Burkel, John",Parker Township,2708949696,35
01A,"Burkel, John",Peatland Unorg.,2706950062,9
01A,"Burkel, John",Pelan Township,2706950074,45
01A,"Burkel, John",Percy Township,2706950452,31
01A,"Burkel, John",Pohlitz Township,2713551748,34
01A,"Burkel, John",Polonia Township,2713551820,34
01A,"Burkel, John",Poplar Grove Township,2713551982,82
01A,"Burkel, John",Poppleton Township,2706952072,120
01A,"Burkel, John",Reine Township,2713553728,94
01A,"Burkel, John",Richardville Township,2706954196,102
01A,"Burkel, John",Rocksbury Township,2711355060,6
01A,"Burkel, John",Rollis Township,2708955330,115
01A,"Burkel, John",Roosevelt City,2713555438,144
01A,"Burkel, John",Roseau City,2713555546,2633
01A,"Burkel, John",Ross Township,2713555942,429
01A,"Burkel, John",Silverton Township,2711360448,187
01A,"Burkel, John",Sinnott Township,2708960520,24
01A,"Burkel, John",Skagen Township,2713560610,235
01A,"Burkel, John",Skane Township,2706960646,46
01A,"Burkel, John",Soler Township,2713561096,95
01A,"Burkel, John",Southeast Roseau Unorg Terr,2713561330,231
01A,"Burkel, John",South Red River Township,2706961456,19
01A,"Burkel, John",Spring Brook Township,2706961744,52
01A,"Burkel, John",Spruce Township,2713562158,573
01A,"Burkel, John",Spruce Valley Township,2708962266,242
01A,"Burkel, John",Stafford Township,2713562338,284
01A,"Burkel, John",Stephen City,2708962698,658
01A,"Burkel, John",St. Joseph Township,2706957112,56
01A,"Burkel, John",Stokes Township,2713562932,215
01A,"Burkel, John",Strandquist City,2708963112,69
01A,"Burkel, John",Strathcona City,2713563130,44
01A,"Burkel, John",St. Vincent City,2706958144,64
01A,"Burkel, John",St. Vincent Township,2706958162,58
01A,"Burkel, John",Svea Township,2706963652,49
01A,"Burkel, John",Tamarac Township,2708964138,71
01A,"Burkel, John",Tegner Township,2706964336,48
01A,"Burkel, John",Teien Township,2706964354,73
01A,"Burkel, John",Thief Lake Township,2708964552,39
01A,"Burkel, John",Thief River Falls City,2711364570,8573
01A,"Burkel, John",Thompson Township,2706964642,152
01A,"Burkel, John",Valley Township,2708966514,149
01A,"Burkel, John",Vega Township,2708966676,125
01A,"Burkel, John",Veldt Township,2708966694,30
01A,"Burkel, John",Viking City,2708967090,104
01A,"Burkel, John",Viking Township,2708967108,156
01A,"Burkel, John",Wanger Township,2708968044,75
01A,"Burkel, John",Warren City,2708968170,1563
01A,"Burkel, John",Warrenton Township,2708968206,103
01A,"Burkel, John",Warroad City,2713568224,1781
01A,"Burkel, John",West Valley Township,2708969772,132
01A,"Burkel, John",Whiteford Township,2708970096,44
01A,"Burkel, John",Wright Township,2708971842,116
01B,"Kiel, Debra",Wylie Township,2712571986,65
01B,"Kiel, Debra",Andover Township,2711901504,119
01B,"Kiel, Debra",Angus Township,2711901648,76
01B,"Kiel, Debra",Badger Township,2711903142,117
01B,"Kiel, Debra",Belgium Township,2711904726,81
01B,"Kiel, Debra",Beltrami City,2711905014,107
01B,"Kiel, Debra",Black River Township,2711306364,82
01B,"Kiel, Debra",Brandsvold Township,2711907390,245
01B,"Kiel, Debra",Brandt Township,2711907408,50
01B,"Kiel, Debra",Bray Township,2711307444,64
01B,"Kiel, Debra",Brislet Township,2711907768,53
01B,"Kiel, Debra",Brooks City,2712508038,141
01B,"Kiel, Debra",Browns Creek Township,2712508146,48
01B,"Kiel, Debra",Bygland Township,2711909118,272
01B,"Kiel, Debra",Chester Township,2711911224,75
01B,"Kiel, Debra",Climax City,2711911962,267
01B,"Kiel, Debra",Clover Leaf Township,2711312304,84
01B,"Kiel, Debra",Columbia Township,2711912682,470
01B,"Kiel, Debra",Crookston City,2711913870,7891
01B,"Kiel, Debra",Crookston Township,2711913888,413
01B,"Kiel, Debra",Deer Park Township,2711315292,126
01B,"Kiel, Debra",East Grand Forks City,2711917612,8601
01B,"Kiel, Debra",Eden Township,2711918080,168
01B,"Kiel, Debra",Emardville Township,2712519196,195
01B,"Kiel, Debra",Equality Township,2712519502,131
01B,"Kiel, Debra",Erskine City,2711919700,503
01B,"Kiel, Debra",Esther Township,2711919790,165
01B,"Kiel, Debra",Euclid Township,2711919862,151
01B,"Kiel, Debra",Fairfax Township,2711920204,198
01B,"Kiel, Debra",Fanny Township,2711920510,103
01B,"Kiel, Debra",Farley Township,2711920564,45
01B,"Kiel, Debra",Fertile City,2711920978,842
01B,"Kiel, Debra",Fisher City,2711921158,435
01B,"Kiel, Debra",Fisher Township,2711921176,200
01B,"Kiel, Debra",Fosston City,2711921986,1527
01B,"Kiel, Debra",Garden Township,2711923066,212
01B,"Kiel, Debra",Garfield Township,2711923156,461
01B,"Kiel, Debra",Garnes Township,2712523174,190
01B,"Kiel, Debra",Gentilly Township,2711923480,280
01B,"Kiel, Debra",Gervais Township,2712523588,226
01B,"Kiel, Debra",Godfrey Township,2711924254,313
01B,"Kiel, Debra",Goodridge City,2711324470,132
01B,"Kiel, Debra",Goodridge Township,2711324488,79
01B,"Kiel, Debra",Grand Forks Township,2711924938,179
01B,"Kiel, Debra",Grove Park-Tilden Township,2711926190,282
01B,"Kiel, Debra",Gully City,2711926270,66
01B,"Kiel, Debra",Gully Township,2711926288,136
01B,"Kiel, Debra",Hammond Township,2711926810,44
01B,"Kiel, Debra",Helgeland Township,2711928358,54
01B,"Kiel, Debra",Hickory Township,2711328808,80
01B,"Kiel, Debra",Higdem Township,2711928844,84
01B,"Kiel, Debra",Highlanding Township,2711329024,194
01B,"Kiel, Debra",Hill River Township,2711929186,157
01B,"Kiel, Debra",Hubbard Township,2711930356,75
01B,"Kiel, Debra",Huntsville Township,2711930590,464
01B,"Kiel, Debra",Johnson Township,2711932030,51
01B,"Kiel, Debra",Kertsonville Township,2711932948,94
01B,"Kiel, Debra",Keystone Township,2711933002,91
01B,"Kiel, Debra",King Township,2711933254,219
01B,"Kiel, Debra",Knute Township,2711933614,519
01B,"Kiel, Debra",Kratka Township,2711333740,131
01B,"Kiel, Debra",Lake Pleasant Township,2712534820,103
01B,"Kiel, Debra",Lambert Township,2712535270,129
01B,"Kiel, Debra",Lengby City,2711936404,86
01B,"Kiel, Debra",Lessor Township,2711936692,175
01B,"Kiel, Debra",Liberty Township,2711936962,108
01B,"Kiel, Debra",Louisville Township,2712538276,187
01B,"Kiel, Debra",Lowell Township,2711938330,298
01B,"Kiel, Debra",Mayfield Township,2711341156,51
01B,"Kiel, Debra",McIntosh City,2711939050,625
01B,"Kiel, Debra",Mentor City,2711941714,153
01B,"Kiel, Debra",Nesbit Township,2711945214,99
01B,"Kiel, Debra",Nielsville City,2711946258,90
01B,"Kiel, Debra",Northland Township,2711947032,160
01B,"Kiel, Debra",Oklee City,2712548202,435
01B,"Kiel, Debra",Onstad Township,2711948418,71
01B,"Kiel, Debra",Parnell Township,2711949840,61
01B,"Kiel, Debra",Plummer City,2712551712,292
01B,"Kiel, Debra",Polk Centre Township,2711351802,87
01B,"Kiel, Debra",Poplar River Township,2712552000,107
01B,"Kiel, Debra",Queen Township,2711952774,214
01B,"Kiel, Debra",Sandsville Township,2711958432,67
01B,"Kiel, Debra",Red Lake Falls City,2712553476,1427
01B,"Kiel, Debra",Red Lake Falls Township,2712553494,201
01B,"Kiel, Debra",Reiner Township,2711353746,87
01B,"Kiel, Debra",Reis Township,2711953764,79
01B,"Kiel, Debra",Rhinehart Township,2711953980,139
01B,"Kiel, Debra",River Falls Township,2711354574,178
01B,"Kiel, Debra",River Township,2712554538,65
01B,"Kiel, Debra",Rocksbury Township,2711355060,1205
01B,"Kiel, Debra",Roome Township,2711955384,177
01B,"Kiel, Debra",Rosebud Township,2711955564,351
01B,"Kiel, Debra",Russia Township,2711956446,27
01B,"Kiel, Debra",Sanders Township,2711358342,298
01B,"Kiel, Debra",Scandia Township,2711958882,74
01B,"Kiel, Debra",Sletten Township,2711960880,177
01B,"Kiel, Debra",Smiley Township,2711360898,580
01B,"Kiel, Debra",Star Township,2711362482,120
01B,"Kiel, Debra",St. Hilaire City,2711357022,279
01B,"Kiel, Debra",Sullivan Township,2711963310,173
01B,"Kiel, Debra",Tabor Township,2711964030,113
01B,"Kiel, Debra",Terrebonne Township,2712564498,147
01B,"Kiel, Debra",Trail City,2711965344,46
01B,"Kiel, Debra",Tynsid Township,2711966064,64
01B,"Kiel, Debra",Vineland Township,2711967198,87
01B,"Kiel, Debra",Winger City,2711970870,220
01B,"Kiel, Debra",Winger Township,2711970888,206
01B,"Kiel, Debra",Woodside Township,2711971662,505
01B,"Kiel, Debra",Wyandotte Township,2711371878,130
02A,"Grossell, Matthew",Battle Township,2700703952,46
02A,"Grossell, Matthew",2-C Unorg.,2707706966,146
02A,"Grossell, Matthew",3-A Unorg.,2707767782,328
02A,"Grossell, Matthew",5-A Unorg.,2707735208,611
02A,"Grossell, Matthew",Akeley City,2705700496,432
02A,"Grossell, Matthew",Akeley Township,2705700514,551
02A,"Grossell, Matthew",Alaska Township,2700700586,217
02A,"Grossell, Matthew",Arago Township,2705701918,607
02A,"Grossell, Matthew",Bagley City,2702903196,1392
02A,"Grossell, Matthew",Baudette City,2707704024,1106
02A,"Grossell, Matthew",Baudette Unorg,2707704027,281
02A,"Grossell, Matthew",Beltrami Forest Unorg,2707721690,112
02A,"Grossell, Matthew",Benville Township,2700705284,86
02A,"Grossell, Matthew",Birch Township,2700705914,118
02A,"Grossell, Matthew",Blackduck City,2700706256,785
02A,"Grossell, Matthew",Buzzle Township,2700709082,310
02A,"Grossell, Matthew",Clay Township,2705711682,69
02A,"Grossell, Matthew",Clearbrook City,2702911746,518
02A,"Grossell, Matthew",Clover Township,2702912214,113
02A,"Grossell, Matthew",Clover Township,2705712232,154
02A,"Grossell, Matthew",Copley Township,2702913150,872
02A,"Grossell, Matthew",Cormant Township,2700713258,158
02A,"Grossell, Matthew",Dudley Township,2702916462,400
02A,"Grossell, Matthew",Durand Township,2700717234,209
02A,"Grossell, Matthew",Eckles Township,2700717954,1516
02A,"Grossell, Matthew",Eddy Township,2702918008,339
02A,"Grossell, Matthew",Farden Township,2705720528,1069
02A,"Grossell, Matthew",Fern Township,2705720942,270
02A,"Grossell, Matthew",Funkley City,2700722976,5
02A,"Grossell, Matthew",Gonvick City,2702924344,282
02A,"Grossell, Matthew",Grant Valley Township,2700725352,2029
02A,"Grossell, Matthew",Greenwood Township,2702925910,83
02A,"Grossell, Matthew",Gudrid Unorg,2707726250,219
02A,"Grossell, Matthew",Guthrie Township,2705726360,555
02A,"Grossell, Matthew",Hagali Township,2700726468,372
02A,"Grossell, Matthew",Hamre Township,2700726900,13
02A,"Grossell, Matthew",Hangaard Township,2702926954,5
02A,"Grossell, Matthew",Hart Lake Township,2705727386,374
02A,"Grossell, Matthew",Helga Township,2705728340,1401
02A,"Grossell, Matthew",Hendrickson Township,2705728466,314
02A,"Grossell, Matthew",Hines Township,2700729348,689
02A,"Grossell, Matthew",Holst Township,2702929834,369
02A,"Grossell, Matthew",Hornet Township,2700730194,232
02A,"Grossell, Matthew",Jones Township,2700732120,277
02A,"Grossell, Matthew",Kelliher City,2700732606,262
02A,"Grossell, Matthew",Kelliher Township,2700732624,130
02A,"Grossell, Matthew",Lake Alice Township,2705734046,93
02A,"Grossell, Matthew",Lake Emma Township,2705734262,985
02A,"Grossell, Matthew",Lake George Township,2705734388,378
02A,"Grossell, Matthew",Lake Hattie Township,2705734460,202
02A,"Grossell, Matthew",Lakeport Township,2705734838,780
02A,"Grossell, Matthew",Lammers Township,2700735324,592
02A,"Grossell, Matthew",Langor Township,2700735540,213
02A,"Grossell, Matthew",Laporte City,2705735612,111
02A,"Grossell, Matthew",Lee Township,2700736170,51
02A,"Grossell, Matthew",Leonard City,2702936494,41
02A,"Grossell, Matthew",Leon Township,2702936458,345
02A,"Grossell, Matthew",Liberty Township,2700736926,730
02A,"Grossell, Matthew",Lower Red Lake Unorganized,2700738335,5803
02A,"Grossell, Matthew",Mantrap Township,2705740022,519
02A,"Grossell, Matthew",Maple Ridge Township,2700740274,104
02A,"Grossell, Matthew",McDougald Unorg,2707738988,225
02A,"Grossell, Matthew",Minnie Township,2700743360,26
02A,"Grossell, Matthew",Nebish Township,2700745088,290
02A,"Grossell, Matthew",North Beltrami Unorg,2700746770,35
02A,"Grossell, Matthew",North Clearwater Unorganized,2702946830,87
02A,"Grossell, Matthew",Northwest Angle Unorg,2707701550,119
02A,"Grossell, Matthew",O'Brien Township,2700748040,58
02A,"Grossell, Matthew",Pine Lake Township,2702951190,414
02A,"Grossell, Matthew",Popple Township,2702952018,526
02A,"Grossell, Matthew",Port Hope Township,2700752162,673
02A,"Grossell, Matthew",Quiring Township,2700752828,70
02A,"Grossell, Matthew",Rockwood Township,2705755132,430
02A,"Grossell, Matthew",Roosevelt City,2707755438,7
02A,"Grossell, Matthew",Roosevelt Township,2700755402,225
02A,"Grossell, Matthew",Schoolcraft Township,2705758972,103
02A,"Grossell, Matthew",Shevlin City,2702959782,176
02A,"Grossell, Matthew",Shevlin Township,2702959800,452
02A,"Grossell, Matthew",Shooks Township,2700759926,189
02A,"Grossell, Matthew",Shotley Brook Unorg,2700760079,25
02A,"Grossell, Matthew",Shotley Township,2700760070,35
02A,"Grossell, Matthew",Sinclair Township,2702960502,164
02A,"Grossell, Matthew",Solway City,2700761114,96
02A,"Grossell, Matthew",Spruce Grove Township,2700762230,55
02A,"Grossell, Matthew",Steamboat River Township,2705762618,121
02A,"Grossell, Matthew",Steenerson Township,2700762680,23
02A,"Grossell, Matthew",Summit Township,2700763328,251
02A,"Grossell, Matthew",Taylor Township,2700764291,104
02A,"Grossell, Matthew",Tenstrike City,2700764444,201
02A,"Grossell, Matthew",Thorpe Township,2705764804,49
02A,"Grossell, Matthew",Turtle Lake Township,2700765758,1195
02A,"Grossell, Matthew",Turtle River City,2700765794,77
02A,"Grossell, Matthew",Wabanica Unorg,2707767368,301
02A,"Grossell, Matthew",Waskish Township,2700768440,118
02A,"Grossell, Matthew",Wheeler Unorg,2707769849,281
02A,"Grossell, Matthew",White Oak Township,2705770114,475
02A,"Grossell, Matthew",Williams City,2707770402,191
02A,"Grossell, Matthew",Wilton City,2700770708,204
02A,"Grossell, Matthew",Winsor Township,2702971068,90
02A,"Grossell, Matthew",Woodrow Township,2700771590,73
02A,"Grossell, Matthew",Zippel Unorg,2707772264,118
02B,"Green, Steve",Atlanta Township,2700502674,119
02B,"Green, Steve",Audubon City,2700502728,519
02B,"Green, Steve",Audubon Township,2700502746,548
02B,"Green, Steve",Badoura Township,2705703178,128
02B,"Green, Steve",Bear Creek Township,2702904186,111
02B,"Green, Steve",Beaulieu Township,2708704366,108
02B,"Green, Steve",Bejou City,2708704672,89
02B,"Green, Steve",Bejou Township,2708704690,79
02B,"Green, Steve",Blueberry Township,2715906670,721
02B,"Green, Steve",Burlington Township,2700508686,1545
02B,"Green, Steve",Butler Township,2711108974,283
02B,"Green, Steve",Callaway City,2700509280,234
02B,"Green, Steve",Callaway Township,2700509298,287
02B,"Green, Steve",Carsonville Township,2700510126,220
02B,"Green, Steve",Chief Township,2708711314,96
02B,"Green, Steve",Clover Township,2708712250,121
02B,"Green, Steve",Corliss Township,2711113240,493
02B,"Green, Steve",Crow Wing Lake Township,2705714140,332
02B,"Green, Steve",Cuba Township,2700514230,277
02B,"Green, Steve",Detroit Township,2700515814,1114
02B,"Green, Steve",Eagle View Township,2700517455,131
02B,"Green, Steve",Erie Township,2700519646,1642
02B,"Green, Steve",Evergreen Township,2700520006,340
02B,"Green, Steve",Falk Township,2702920438,284
02B,"Green, Steve",Forest Township,2700521671,77
02B,"Green, Steve",Frazee City,2700522472,1350
02B,"Green, Steve",Green Valley Township,2700525820,376
02B,"Green, Steve",Gregory Township,2708725946,74
02B,"Green, Steve",Hamden Township,2700526684,206
02B,"Green, Steve",Heier Township,2708728232,143
02B,"Green, Steve",Height of Land Township,2700528250,673
02B,"Green, Steve",Henrietta Township,2705728556,1642
02B,"Green, Steve",Holmesville Township,2700529816,505
02B,"Green, Steve",Hubbard Township,2705730338,784
02B,"Green, Steve",Huntersville Township,2715930536,119
02B,"Green, Steve",Island Lake Township,2708731418,233
02B,"Green, Steve",Itasca Township,2702931508,132
02B,"Green, Steve",La Garde Township,2708733956,162
02B,"Green, Steve",Lake Grove Township,2708734424,189
02B,"Green, Steve",Lake Park City,2700534784,783
02B,"Green, Steve",Lake Park Township,2700534802,481
02B,"Green, Steve",La Prairie Township,2702935630,356
02B,"Green, Steve",Little Elbow Township,2708737530,259
02B,"Green, Steve",Lost Long Lake Township,2702938042,43
02B,"Green, Steve",Mahnomen City,2708739392,1214
02B,"Green, Steve",Maple Grove Township,2700540130,455
02B,"Green, Steve",Marsh Creek Township,2708740742,152
02B,"Green, Steve",Menahga City,2715941660,1306
02B,"Green, Steve",Minerva Township,2702942452,261
02B,"Green, Steve",Moose Creek Township,2702943918,230
02B,"Green, Steve",Nevis City,2705745340,390
02B,"Green, Steve",Nevis Township,2705745358,1009
02B,"Green, Steve",Nora Township,2702946438,442
02B,"Green, Steve",Oakland Township,2708747806,295
02B,"Green, Steve",Ogema City,2700548130,184
02B,"Green, Steve",Osage Township,2700548778,895
02B,"Green, Steve",Paddock Township,2711149408,346
02B,"Green, Steve",Park Rapids City,2705749768,3709
02B,"Green, Steve",Pembina Township,2708750218,707
02B,"Green, Steve",Pine Point Township,2700551244,400
02B,"Green, Steve",Popple Grove Township,2708752054,139
02B,"Green, Steve",Rice Township,2702954016,158
02B,"Green, Steve",Riceville Township,2700554142,83
02B,"Green, Steve",Richwood Township,2700554376,662
02B,"Green, Steve",Rosedale Township,2708755618,135
02B,"Green, Steve",Round Lake Township,2700556050,183
02B,"Green, Steve",Runeberg Township,2700556248,486
02B,"Green, Steve",Savannah Township,2700558756,163
02B,"Green, Steve",Shell Lake Township,2700559512,293
02B,"Green, Steve",Shell River Township,2715959530,233
02B,"Green, Steve",Silver Leaf Township,2700560430,534
02B,"Green, Steve",South Clearwater Unorganized,2702961303,10
02B,"Green, Steve",Spring Creek Township,2700561762,114
02B,"Green, Steve",Spruce Grove Township,2700562212,405
02B,"Green, Steve",Straight River Township,2705763076,726
02B,"Green, Steve",Sugar Bush Township,2700563256,504
02B,"Green, Steve",Toad Lake Township,2700565002,539
02B,"Green, Steve",Todd Township,2705765038,1393
02B,"Green, Steve",Twin Lakes Township,2708765929,818
02B,"Green, Steve",Two Inlets Township,2700566010,213
02B,"Green, Steve",Walworth Township,2700567954,87
02B,"Green, Steve",Waubun City,2708768674,400
02B,"Green, Steve",White Earth Township,2700570024,828
02B,"Green, Steve",Wolf Lake City,2700571338,57
02B,"Green, Steve",Wolf Lake Township,2700571356,242
03A,"Ecklund, Rob",Alden Township,2713700874,213
03A,"Ecklund, Rob",Ault Township,2713702818,109
03A,"Ecklund, Rob",Babbitt City,2713703106,1475
03A,"Ecklund, Rob",Bassett Township,2713703880,41
03A,"Ecklund, Rob",Beatty Township,2713704294,372
03A,"Ecklund, Rob",Beaver Bay City,2707504456,181
03A,"Ecklund, Rob",Beaver Bay Township,2707504474,473
03A,"Ecklund, Rob",Big Falls,2707105680,236
03A,"Ecklund, Rob",Birch Lake Unorganized,2713706042,485
03A,"Ecklund, Rob",Breitung Township,2713707534,605
03A,"Ecklund, Rob",Camp 5 Township,2713709482,35
03A,"Ecklund, Rob",Cook City,2713713006,574
03A,"Ecklund, Rob",Crane Lake Township,2713713656,82
03A,"Ecklund, Rob",Crystal Bay Township,2707514194,472
03A,"Ecklund, Rob",Eagles Nest Township,2713717440,242
03A,"Ecklund, Rob",East Cook Unorganized,2703117531,636
03A,"Ecklund, Rob",East Koochiching Unorganized,2707117660,595
03A,"Ecklund, Rob",Ely City,2713719142,3460
03A,"Ecklund, Rob",Fairbanks Township,2713720186,63
03A,"Ecklund, Rob",Fall Lake Township,2707520456,549
03A,"Ecklund, Rob",Field Township,2713720996,391
03A,"Ecklund, Rob",Gheen Unorganized,2713723632,18
03A,"Ecklund, Rob",Gnesen Township,2713724218,1683
03A,"Ecklund, Rob",Grand Marais City,2703124992,1350
03A,"Ecklund, Rob",Grand Portage Unorganized,2703125071,565
03A,"Ecklund, Rob",Greenwood Township,2713725928,939
03A,"Ecklund, Rob",International Falls City,2707131040,6424
03A,"Ecklund, Rob",Kabetogema Township,2713732252,135
03A,"Ecklund, Rob",Lake No. 1 Unorganized,2707534770,154
03A,"Ecklund, Rob",Lake No. 2 Unorganized,2707534773,527
03A,"Ecklund, Rob",Leiding Township,2713736332,400
03A,"Ecklund, Rob",Linden Grove Township,2713737250,145
03A,"Ecklund, Rob",Littlefork City,2707137592,647
03A,"Ecklund, Rob",Lutsen Township,2703138550,415
03A,"Ecklund, Rob",Mizpah City,2707143540,56
03A,"Ecklund, Rob",Morse Township,2713744350,1213
03A,"Ecklund, Rob",Nett Lake Unorganized,2707145277,101
03A,"Ecklund, Rob",Nett Lake Unorganized,2713745281,319
03A,"Ecklund, Rob",Northeast St. Louis Unorg,2713746898,244
03A,"Ecklund, Rob",Northome City,2707147122,200
03A,"Ecklund, Rob",Northome Unorganized,2707147131,431
03A,"Ecklund, Rob",North Star Township,2713747255,190
03A,"Ecklund, Rob",Northwest Koochiching Unorganized,2707147352,476
03A,"Ecklund, Rob",Northwest St. Louis Unorg,2713747362,301
03A,"Ecklund, Rob",Orr City,2713748634,267
03A,"Ecklund, Rob",Owens Township,2713749336,263
03A,"Ecklund, Rob",Pequaywan Township,2713750389,130
03A,"Ecklund, Rob",Portage Township,2713752090,170
03A,"Ecklund, Rob",Rainy Lake Unorganized,2707152990,3810
03A,"Ecklund, Rob",Ranier City,2707153134,145
03A,"Ecklund, Rob",Schroeder Township,2703158999,205
03A,"Ecklund, Rob",Silver Bay City,2707560250,1887
03A,"Ecklund, Rob",Silver Creek Township,2707560304,1138
03A,"Ecklund, Rob",South Koochiching Unorganized,2707161433,190
03A,"Ecklund, Rob",Stony River Township,2707562995,173
03A,"Ecklund, Rob",Tofte Township,2703165065,249
03A,"Ecklund, Rob",Tower City,2713765272,494
03A,"Ecklund, Rob",West Cook Unorganized,2703169307,1756
03A,"Ecklund, Rob",Whiteface Reservoir Unorganized,2713770069,65
03A,"Ecklund, Rob",Willow Valley Township,2713770510,126
03A,"Ecklund, Rob",Winton City,2713771140,172
03B,"Murphy, Mary",Canosia Township,2713709784,2158
03B,"Murphy, Mary",Duluth City,2713717000,7358
03B,"Murphy, Mary",Duluth Township,2713717018,1941
03B,"Murphy, Mary",Hermantown Township,2713728682,9414
03B,"Murphy, Mary",Lake No. 2 Unorganized,2707534773,1567
03B,"Murphy, Mary",Lakewood Township,2713735234,2190
03B,"Murphy, Mary",Midway Township,2713742056,1399
03B,"Murphy, Mary",Normanna Township,2713746708,796
03B,"Murphy, Mary",Proctor City,2713752630,3057
03B,"Murphy, Mary",Rice Lake Township,2713754060,4095
03B,"Murphy, Mary",Solway Township,2713761132,1944
03B,"Murphy, Mary",Two Harbors City,2707565956,3745
04A,"Keeler, Heather",Moorhead City,2702743864,38065
04A,"Keeler, Heather",Moorhead Township,2702743882,30
04A,"Keeler, Heather",Oakport Township,2702747932,1797
04B,"Marquart, Paul",Ada City,2710700172,1707
